station_complex_id,station_complex,latitude,longitude,traffic_00,traffic_01,traffic_02,traffic_03,traffic_04,traffic_05,traffic_06,traffic_07,traffic_08,traffic_09,traffic_10,traffic_11,traffic_12,traffic_13,traffic_14,traffic_15,traffic_16,traffic_17,traffic_18,traffic_19,traffic_20,traffic_21,traffic_22,traffic_23,peak_original,peak_hour_original,traffic_00_120,traffic_01_120,traffic_02_120,traffic_03_120,traffic_04_120,traffic_05_120,traffic_06_120,traffic_07_120,traffic_08_120,traffic_09_120,traffic_10_120,traffic_11_120,traffic_12_120,traffic_13_120,traffic_14_120,traffic_15_120,traffic_16_120,traffic_17_120,traffic_18_120,traffic_19_120,traffic_20_120,traffic_21_120,traffic_22_120,traffic_23_120,traffic_00_140,traffic_01_140,traffic_02_140,traffic_03_140,traffic_04_140,traffic_05_140,traffic_06_140,traffic_07_140,traffic_08_140,traffic_09_140,traffic_10_140,traffic_11_140,traffic_12_140,traffic_13_140,traffic_14_140,traffic_15_140,traffic_16_140,traffic_17_140,traffic_18_140,traffic_19_140,traffic_20_140,traffic_21_140,traffic_22_140,traffic_23_140,traffic_00_160,traffic_01_160,traffic_02_160,traffic_03_160,traffic_04_160,traffic_05_160,traffic_06_160,traffic_07_160,traffic_08_160,traffic_09_160,traffic_10_160,traffic_11_160,traffic_12_160,traffic_13_160,traffic_14_160,traffic_15_160,traffic_16_160,traffic_17_160,traffic_18_160,traffic_19_160,traffic_20_160,traffic_21_160,traffic_22_160,traffic_23_160,hours_exceed_120,hours_exceed_140,hours_exceed_160
193,104 St (A),40.68171,-73.837685,1.49009901,1.344086022,1.239583333,1.632743363,2.781472684,7.090729783,15.84972678,19.40273973,14.90859232,8.297674419,6.124750499,5.008163265,5.051416579,6.485853659,8.052261307,6.162027833,5.256084656,4.60806271,3.82382134,3.198033708,3.003663004,3.0234375,1.697916667,1.615196078,19.40273973,traffic_07,1.788118812,1.612903226,1.4875,1.959292035,3.337767221,8.50887574,19.01967213,23.28328767,17.89031079,9.957209302,7.349700599,6.009795918,6.061699895,7.78302439,9.662713568,7.3944334,6.307301587,5.529675252,4.588585608,3.837640449,3.604395604,3.628125,2.0375,1.938235294,2.086138614,1.88172043,1.735416667,2.285840708,3.894061758,9.927021696,22.18961749,27.16383562,20.87202925,11.61674419,8.574650699,7.011428571,7.071983211,9.080195122,11.27316583,8.626838966,7.358518519,6.451287794,5.353349876,4.477247191,4.205128205,4.2328125,2.377083333,2.26127451,2.384158416,2.150537634,1.983333333,2.612389381,4.450356295,11.34516765,25.35956284,31.04438356,23.85374771,13.27627907,9.799600798,8.013061224,8.082266527,10.37736585,12.88361809,9.859244533,8.40973545,7.372900336,6.118114144,5.116853933,4.805860806,4.8375,2.716666667,2.584313725,['traffic_07'],"['traffic_06', 'traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
193,104 St (A),40.68171,-73.837685,1.593103448,1.285714286,1.463054187,1.551782683,2.866092404,8.055921053,15.60060976,18.73052871,14.44386874,8.794458763,6.663519892,5.475852273,5.144736842,6.273698264,7.986977382,5.957872928,5.302552553,5.262143408,4.363095238,3.447674419,3.363942713,3.237006237,2.044412607,1.760589319,18.73052871,traffic_07,1.911724138,1.542857143,1.755665025,1.862139219,3.439310885,9.667105263,18.72073171,22.47663445,17.33264249,10.55335052,7.996223871,6.571022727,6.173684211,7.528437917,9.584372858,7.149447514,6.363063063,6.314572089,5.235714286,4.137209302,4.036731255,3.884407484,2.453295129,2.112707182,2.230344828,1.8,2.048275862,2.172495756,4.012529366,11.27828947,21.84085366,26.22274019,20.22141623,12.31224227,9.328927849,7.666193182,7.202631579,8.78317757,11.18176833,8.341022099,7.423573574,7.367000771,6.108333333,4.826744186,4.709519798,4.531808732,2.86217765,2.464825046,2.548965517,2.057142857,2.3408867,2.482852292,4.585747847,12.88947368,24.96097561,29.96884594,23.11018998,14.07113402,10.66163183,8.761363636,8.231578947,10.03791722,12.77916381,9.532596685,8.484084084,8.419429453,6.980952381,5.51627907,5.38230834,5.179209979,3.271060172,2.81694291,['traffic_07'],"['traffic_06', 'traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
82,"104 St (J,Z)",40.69518,-73.84433,2.139534884,1.558823529,1.515432099,3.330049261,5.513157895,12.51871658,20.0210084,29.63973384,22.72930867,13.39331367,9.233466934,8.210313448,8.167492567,8.801217039,11.85609244,9.965442765,9.311135371,8.992505353,6.451027811,5.084745763,4.441430333,4.134020619,2.68902439,2.517241379,29.63973384,traffic_07,2.56744186,1.870588235,1.818518519,3.996059113,6.615789474,15.02245989,24.02521008,35.56768061,27.2751704,16.0719764,11.08016032,9.852376138,9.80099108,10.56146045,14.22731092,11.95853132,11.17336245,10.79100642,7.741233374,6.101694915,5.3297164,4.960824742,3.226829268,3.020689655,2.995348837,2.182352941,2.121604938,4.662068966,7.718421053,17.52620321,28.02941176,41.49562738,31.82103213,18.75063913,12.92685371,11.49443883,11.43448959,12.32170385,16.59852941,13.95161987,13.03558952,12.58950749,9.031438936,7.118644068,6.218002466,5.787628866,3.764634146,3.524137931,3.423255814,2.494117647,2.424691358,5.328078818,8.821052632,20.02994652,32.03361345,47.42357414,36.36689387,21.42930187,14.77354709,13.13650152,13.06798811,14.08194726,18.9697479,15.94470842,14.89781659,14.38800857,10.3216445,8.13559322,7.106288533,6.61443299,4.302439024,4.027586207,['traffic_07'],"['traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
82,"104 St (J,Z)",40.69518,-73.84433,2.212,1.778409091,1.684108527,3.857876712,5.556451613,11.88227767,18.50740083,28.38230289,21.93394077,12.33917775,9.118339529,8.307356608,8.24909964,8.491343284,10.51948882,9.2162508,8.796875,8.335496431,6.6232493,5.187260169,4.539288668,4.078504673,3.010373444,2.487405542,28.38230289,traffic_07,2.6544,2.134090909,2.020930233,4.629452055,6.667741935,14.25873321,22.20888099,34.05876347,26.32072893,14.8070133,10.94200743,9.96882793,9.898919568,10.18961194,12.62338658,11.05950096,10.55625,10.00259572,7.94789916,6.224712203,5.447146402,4.894205607,3.612448133,2.98488665,3.0968,2.489772727,2.357751938,5.401027397,7.779032258,16.63518874,25.91036116,39.73522405,30.70751708,17.27484885,12.76567534,11.63029925,11.5487395,11.8878806,14.72728435,12.90275112,12.315625,11.669695,9.27254902,7.262164236,6.355004136,5.709906542,4.214522822,3.482367758,3.5392,2.845454545,2.694573643,6.17260274,8.890322581,19.01164427,29.61184133,45.41168463,35.09430524,19.7426844,14.58934325,13.29177057,13.19855942,13.58614925,16.83118211,14.74600128,14.075,13.33679429,10.59719888,8.29961627,7.262861869,6.525607477,4.81659751,3.979848866,['traffic_07'],"['traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
394,110 St (6),40.79502,-73.94425,4.167717528,2.626934985,1.954703833,2.373250389,4.827784156,11.53564728,25.31691297,57.4460665,75.11977492,47.36897106,34.33062551,33.00963082,32.28928284,36.696,48.53920776,57.80617089,51.65,47.52163265,31.62023217,25.86333333,19.08059211,12.91823899,9.414179104,6.471324296,75.11977492,traffic_08,5.001261034,3.152321981,2.345644599,2.847900467,5.793340987,13.84277674,30.38029557,68.93527981,90.1437299,56.84276527,41.19675061,39.61155698,38.7471394,44.0352,58.24704931,69.36740506,61.98,57.02595918,37.94427861,31.036,22.89671053,15.50188679,11.29701493,7.765589155,5.83480454,3.677708978,2.736585366,3.322550544,6.758897819,16.14990619,35.44367816,80.42449311,105.1676849,66.31655949,48.06287571,46.21348315,45.20499597,51.3744,67.95489086,80.92863924,72.31,66.53028571,44.26832504,36.20866667,26.71282895,18.08553459,13.17985075,9.059854015,6.668348045,4.203095975,3.127526132,3.797200622,7.72445465,18.45703565,40.50706076,91.91370641,120.1916399,75.7903537,54.92900081,52.81540931,51.66285254,58.7136,77.66273242,92.48987342,82.64,76.03461224,50.59237148,41.38133333,30.52894737,20.66918239,15.06268657,10.35411887,['traffic_08'],"['traffic_07', 'traffic_08', 'traffic_15']","['traffic_07', 'traffic_08', 'traffic_09', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']"
394,110 St (6),40.79502,-73.94425,3.784641068,2.647321429,2.121588089,2.488288288,4.983687943,10.5365991,25.1193952,54.75,72.18981019,44.40211374,32.23520562,30.55858586,30.8920827,33.81077001,45.73157371,57.30934533,48.91154423,44.41855774,29.04192547,25.76039501,19.386873,13.22927101,8.741566265,5.983838384,72.18981019,traffic_08,4.541569282,3.176785714,2.545905707,2.985945946,5.980425532,12.64391892,30.14327424,65.7,86.62777223,53.28253649,38.68224674,36.67030303,37.07049924,40.57292401,54.87788845,68.77121439,58.69385307,53.30226929,34.85031056,30.91247401,23.2642476,15.87512521,10.48987952,7.180606061,5.298497496,3.70625,2.970223325,3.483603604,6.977163121,14.75123874,35.16715328,76.65,101.0657343,62.16295924,45.12928786,42.7820202,43.24891578,47.33507801,64.02420319,80.23308346,68.47616192,62.18598084,40.65869565,36.06455301,27.1416222,18.52097941,12.23819277,8.377373737,6.05542571,4.235714286,3.394540943,3.981261261,7.973900709,16.85855856,40.19103233,87.6,115.5036963,71.04338198,51.57632899,48.89373737,49.42733232,54.09723201,73.17051793,91.69495252,78.25847076,71.06969239,46.46708075,41.21663202,31.0189968,21.16683361,13.98650602,9.574141414,['traffic_08'],"['traffic_07', 'traffic_08', 'traffic_15']","['traffic_07', 'traffic_08', 'traffic_14', 'traffic_15', 'traffic_16']"
449,111 St (7),40.75173,-73.85533,4.980838323,3.127622378,3.349131122,5.506650544,19.57669903,66.68777877,95.10654362,122.584739,98.93835068,58.59691809,45.40330579,32.97863599,30.03877221,34.17007359,39.80634391,39.611891,35.67940199,34.09160305,25.55107296,20.58415842,15.72937905,13.54187192,10.85272915,7.162068966,122.584739,traffic_07,5.977005988,3.753146853,4.018957346,6.607980653,23.49203883,80.02533452,114.1278523,147.1016867,118.7260208,70.3163017,54.48396694,39.57436319,36.04652666,41.00408831,47.76761269,47.5342692,42.81528239,40.90992366,30.66128755,24.7009901,18.87525487,16.25024631,13.02327497,8.594482759,6.973173653,4.378671329,4.68878357,7.709310762,27.40737864,93.36289028,133.1491611,171.6186345,138.513691,82.03568532,63.5646281,46.17009039,42.0542811,47.83810303,55.72888147,55.4566474,49.95116279,47.72824427,35.77150215,28.81782178,22.02113068,18.95862069,15.1938208,10.02689655,7.969341317,5.004195804,5.358609795,8.810640871,31.32271845,106.700446,152.1704698,196.1355823,158.3013611,93.75506894,72.64528926,52.76581758,48.06203554,54.67211774,63.69015025,63.3790256,57.08704319,54.54656489,40.88171674,32.93465347,25.16700649,21.66699507,17.36436663,11.45931034,['traffic_07'],"['traffic_06', 'traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
449,111 St (7),40.75173,-73.85533,5.84915379,4.016504854,3.576458753,6.140062598,21.90835913,69.59181416,113.6072351,133.4467441,103.320603,66.02838317,50.698941,36.26449644,34.35460628,38.77755102,43.24002021,44.38124678,40.60113519,38.0337487,31.44249201,26.82777778,22.42708333,20.55108173,16.784,12.55858311,133.4467441,traffic_07,7.018984547,4.819805825,4.291750503,7.368075117,26.29003096,83.51017699,136.3286822,160.1360929,123.9847236,79.23405981,60.8387292,43.51739573,41.22552753,46.53306122,51.88802425,53.25749614,48.72136223,45.64049844,37.73099042,32.19333333,26.9125,24.66129808,20.1408,15.07029973,8.188815305,5.623106796,5.007042254,8.596087637,30.67170279,97.42853982,159.0501292,186.8254417,144.6488442,92.43973644,70.9785174,50.77029502,48.09644879,54.28857143,60.5360283,62.13374549,56.84158927,53.24724818,44.01948882,37.55888889,31.39791667,28.77151442,23.4976,17.58201635,9.358646063,6.426407767,5.722334004,9.824100156,35.05337461,111.3469027,181.7715762,213.5147905,165.3129648,105.6454131,81.1183056,58.0231943,54.96737005,62.04408163,69.18403234,71.00999485,64.96181631,60.85399792,50.30798722,42.92444444,35.88333333,32.88173077,26.8544,20.09373297,"['traffic_06', 'traffic_07']","['traffic_06', 'traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
194,111 St (A),40.68433,-73.83216,1.384180791,1.409356725,1.252873563,1.757575758,2.982028241,9.433209647,20.59704251,26.28171479,18.2180053,10.04936015,6.599250936,6.049494949,5.900390625,6.330819981,5.561151079,5.484083425,4.808441558,4.726763718,4.094117647,3.357992074,2.731677019,2.810699588,1.951957295,1.558922559,26.28171479,traffic_07,1.661016949,1.69122807,1.503448276,2.109090909,3.57843389,11.31985158,24.71645102,31.53805774,21.86160635,12.05923218,7.919101124,7.259393939,7.08046875,7.596983977,6.673381295,6.58090011,5.77012987,5.672116461,4.912941176,4.029590489,3.278012422,3.372839506,2.342348754,1.870707071,1.937853107,1.973099415,1.754022989,2.460606061,4.174839538,13.20649351,28.83585952,36.7944007,25.50520741,14.0691042,9.238951311,8.469292929,8.260546875,8.863147974,7.785611511,7.677716795,6.731818182,6.617469205,5.731764706,4.701188904,3.824347826,3.934979424,2.732740214,2.182491582,2.214689266,2.25497076,2.004597701,2.812121212,4.771245186,15.09313544,32.95526802,42.05074366,29.14880847,16.07897623,10.5588015,9.679191919,9.440625,10.12931197,8.897841727,8.77453348,7.693506494,7.562821948,6.550588235,5.372787318,4.37068323,4.497119342,3.123131673,2.494276094,['traffic_07'],"['traffic_06', 'traffic_07']","['traffic_06', 'traffic_07', 'traffic_08']"
194,111 St (A),40.68433,-73.83216,1.395280236,1.487903226,1.359677419,2.050518135,3.605042017,10.0729355,20.92338944,25.51220866,17.32240133,9.448118586,7.128534704,6.414237288,6.202746893,6.649032258,6.487196765,5.769121813,5.25194072,5.523203593,4.870689655,3.632404181,3.203204047,3.052875696,2.159613059,1.760180995,25.51220866,traffic_07,1.674336283,1.785483871,1.631612903,2.460621762,4.32605042,12.0875226,25.10806732,30.61465039,20.7868816,11.3377423,8.554241645,7.697084746,7.443296272,7.97883871,7.784636119,6.922946176,6.302328864,6.627844311,5.844827586,4.358885017,3.843844857,3.663450835,2.591535671,2.112217195,1.95339233,2.083064516,1.903548387,2.870725389,5.047058824,14.1021097,29.29274521,35.71709212,24.25136187,13.22736602,9.979948586,8.979932203,8.683845651,9.308645161,9.082075472,8.076770538,7.352717008,7.73248503,6.818965517,5.085365854,4.484485666,4.274025974,3.023458283,2.464253394,2.232448378,2.380645161,2.175483871,3.280829016,5.768067227,16.11669681,33.4774231,40.81953385,27.71584213,15.11698974,11.40565553,10.26277966,9.924395029,10.63845161,10.37951482,9.230594901,8.403105152,8.837125749,7.793103448,5.81184669,5.125126476,4.884601113,3.455380895,2.816289593,['traffic_07'],"['traffic_06', 'traffic_07']","['traffic_06', 'traffic_07', 'traffic_08']"
81,111 St (J),40.69742,-73.83634,1.72556391,1.578475336,1.939297125,2.341151386,4.629898403,10.20506912,14.41243523,21.94037146,18.32888465,10.16242661,7.501510574,8.097249509,8.914085914,9.396188566,11.22091887,9.373860182,9.057911065,9.21827957,6.732798165,5.252152522,4.278067885,3.870512821,3.0125,2.214912281,21.94037146,traffic_07,2.070676692,1.894170404,2.32715655,2.809381663,5.555878084,12.24608295,17.29492228,26.32844575,21.99466158,12.19491194,9.001812689,9.716699411,10.6969031,11.27542628,13.46510264,11.24863222,10.86949328,11.06193548,8.079357798,6.302583026,5.133681462,4.644615385,3.615,2.657894737,2.415789474,2.209865471,2.715015974,3.27761194,6.481857765,14.28709677,20.17740933,30.71652004,25.66043851,14.22739726,10.5021148,11.33614931,12.47972028,13.15466399,15.70928641,13.12340426,12.68107549,12.9055914,9.425917431,7.35301353,5.989295039,5.418717949,4.2175,3.100877193,2.760902256,2.525560538,3.102875399,3.745842217,7.407837446,16.3281106,23.05989637,35.10459433,29.32621544,16.25988258,12.00241692,12.95559921,14.26253746,15.03390171,17.95347019,14.99817629,14.4926577,14.74924731,10.77247706,8.403444034,6.844908616,6.192820513,4.82,3.543859649,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
81,111 St (J),40.69742,-73.83634,1.674528302,1.519774011,1.911885246,3.169753086,5.097234612,8.943204868,13.69281437,21.04201183,17.32818991,10.64177292,7.989467162,7.974050633,8.405735204,9.143985419,10.94053398,9.436538462,8.701664533,9.15755627,7.01292517,5.894339623,4.733126455,4.216896832,3.339323467,2.266932271,21.04201183,traffic_07,2.009433962,1.823728814,2.294262295,3.803703704,6.116681534,10.73184584,16.43137725,25.2504142,20.79382789,12.7701275,9.587360595,9.568860759,10.08688225,10.9727825,13.12864078,11.32384615,10.44199744,10.98906752,8.415510204,7.073207547,5.679751746,5.060276198,4.007188161,2.720318725,2.344339623,2.127683616,2.676639344,4.437654321,7.136128457,12.52048682,19.16994012,29.45881657,24.25946588,14.89848209,11.18525403,11.16367089,11.76802929,12.80157959,15.31674757,13.21115385,12.18233035,12.82057878,9.818095238,8.252075472,6.626377036,5.903655565,4.675052854,3.173705179,2.679245283,2.431638418,3.059016393,5.071604938,8.155575379,14.30912779,21.90850299,33.66721893,27.72510386,17.02683667,12.78314746,12.75848101,13.44917633,14.63037667,17.50485437,15.09846154,13.92266325,14.65209003,11.22068027,9.430943396,7.573002327,6.747034931,5.342917548,3.627091633,['traffic_07'],"['traffic_07', 'traffic_08']","['traffic_06', 'traffic_07', 'traffic_08']"
440,"116 St (2,3)",40.802097,-73.94962,5.261792453,3.457013575,2.330241187,2.19778481,3.561676647,8.595192308,19.8248114,54.48509934,62.37094156,41.99755102,30.7292863,33.56387307,34.53978671,35.84067254,38.12035541,40.03338633,41.93137255,42.00569106,36.25161812,26.90495868,20.33901193,15.81244522,12.32222222,7.920877026,62.37094156,traffic_08,6.314150943,4.14841629,2.796289425,2.637341772,4.274011976,10.31423077,23.78977368,65.38211921,74.84512987,50.39706122,36.87514356,40.27664768,41.44774405,43.00880705,45.74442649,48.04006359,50.31764706,50.40682927,43.50194175,32.28595041,24.40681431,18.97493427,14.78666667,9.505052431,7.366509434,4.839819005,3.262337662,3.076898734,4.986347305,12.03326923,27.75473596,76.27913907,87.31931818,58.79657143,43.02100082,46.98942229,48.35570139,50.17694155,53.36849758,56.04674086,58.70392157,58.80796748,50.75226537,37.66694215,28.4746167,22.13742331,17.25111111,11.08922784,8.418867925,5.531221719,3.7283859,3.516455696,5.698682635,13.75230769,31.71969824,87.17615894,99.79350649,67.19608163,49.16685808,53.70219691,55.26365874,57.34507606,60.99256866,64.05341812,67.09019608,67.20910569,58.002589,43.04793388,32.54241908,25.29991236,19.71555556,12.67340324,"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08', 'traffic_09', 'traffic_15', 'traffic_16', 'traffic_17']"
440,"116 St (2,3)",40.802097,-73.94962,6.255,3.960893855,2.699386503,2.977777778,4.001441961,8.342505855,20.05190678,46.90574597,61.0927887,40.06393862,30.15770969,32.71854472,33.46586946,34.27884615,38.31786427,41.50680787,43.0571003,42.97329975,34.47085656,28.0809307,20.93264249,15.83573333,12.53555556,9.267973856,61.0927887,traffic_08,7.506,4.753072626,3.239263804,3.573333333,4.801730353,10.01100703,24.06228814,56.28689516,73.31134644,48.07672634,36.18925163,39.26225366,40.15904335,41.13461538,45.98143713,49.80816944,51.66852036,51.5679597,41.36502788,33.69711684,25.11917098,19.00288,15.04266667,11.12156863,8.757,5.545251397,3.779141104,4.168888889,5.602018745,11.6795082,28.07266949,65.66804435,85.52990419,56.08951407,42.22079357,45.80596261,46.85221724,47.99038462,53.64500998,58.10953101,60.27994042,60.16261965,48.25919919,39.31330298,29.30569948,22.17002667,17.54977778,12.9751634,10.008,6.337430168,4.319018405,4.764444444,6.402307138,13.34800937,32.08305085,75.04919355,97.74846193,64.10230179,48.25233551,52.34967155,53.54539113,54.84615385,61.30858283,66.41089259,68.89136048,68.7572796,55.1533705,44.92948912,33.49222798,25.33717333,20.05688889,14.82875817,['traffic_08'],"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08', 'traffic_09', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']"
393,116 St (6),40.79863,-73.94162,6.19850587,3.366178429,3.2421875,4.175913396,6.740894901,13.66210046,29.32738095,59.50526316,79.32197891,50.47226754,40.87187752,40.61370968,43.2496063,45.47943038,58.86750789,79.64056382,67.69070513,62.83596215,48.30490748,37.37376238,25.78411911,17.75487701,13.21402214,11.16081871,79.64056382,traffic_15,7.438207044,4.039414115,3.890625,5.011096076,8.089073881,16.39452055,35.19285714,71.40631579,95.1863747,60.56672104,49.04625302,48.73645161,51.89952756,54.57531646,70.64100946,95.56867659,81.22884615,75.40315457,57.96588898,44.84851485,30.94094293,21.30585242,15.85682657,13.39298246,8.677908218,4.7126498,4.5390625,5.846278755,9.437252862,19.12694064,41.05833333,83.30736842,111.0507705,70.66117455,57.22062853,56.85919355,60.54944882,63.67120253,82.41451104,111.4967894,94.76698718,87.970347,67.62687047,52.32326733,36.09776675,24.85682782,18.499631,15.6251462,9.917609392,5.385885486,5.1875,6.681461434,10.78543184,21.85936073,46.92380952,95.20842105,126.9151663,80.75562806,65.39500403,64.98193548,69.19937008,72.76708861,94.18801262,127.4249021,108.3051282,100.5375394,77.28785197,59.7980198,41.25459057,28.40780322,21.14243542,17.85730994,"['traffic_08', 'traffic_15', 'traffic_16']","['traffic_07', 'traffic_08', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']","['traffic_07', 'traffic_08', 'traffic_09', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']"
393,116 St (6),40.79863,-73.94162,6.172207447,3.363551402,3.458745875,4.100085543,7.074074074,13.53154662,29.78180862,58.78256462,78.59623016,50.64734774,43.2278607,41.15511222,44.6604251,47.65721519,52.88676397,77.37984887,66.45941884,59.76089159,47.42206478,33.97160243,25.58165894,17.90630048,12.6442577,10.20723483,78.59623016,traffic_08,7.406648936,4.036261682,4.15049505,4.920102652,8.488888889,16.23785595,35.73817035,70.53907755,94.31547619,60.77681729,51.87343284,49.38613466,53.59251012,57.18865823,63.46411676,92.85581864,79.75130261,71.71306991,56.90647773,40.76592292,30.69799073,21.48756058,15.17310924,12.24868179,8.641090426,4.708971963,4.842244224,5.74011976,9.903703704,18.94416527,41.69453207,82.29559047,110.0347222,70.90628684,60.51900498,57.61715711,62.52459514,66.72010127,74.04146955,108.3317884,93.04318637,83.66524823,66.39089069,47.56024341,35.81432251,25.06882068,17.70196078,14.29012876,9.875531915,5.381682243,5.533993399,6.560136869,11.31851852,21.6504746,47.6508938,94.0521034,125.7539683,81.03575639,69.16457711,65.84817955,71.45668016,76.2515443,84.61882235,123.8077582,106.3350701,95.61742655,75.87530364,54.35456389,40.9306543,28.65008078,20.23081232,16.33157572,"['traffic_08', 'traffic_15', 'traffic_16']","['traffic_07', 'traffic_08', 'traffic_15', 'traffic_16', 'traffic_17']","['traffic_07', 'traffic_08', 'traffic_09', 'traffic_14', 'traffic_15', 'traffic_16', 'traffic_17']"
154,"116 St (C,B)",40.805084,-73.95488,4.688417618,2.525490196,1.92601432,1.692307692,2.009380863,4.994033413,13.89468504,38.69486949,48.35635124,31.40192644,23.59822222,23.3887931,25.02118644,25.53897181,28.66470093,31.02389078,30.63896104,33.3122807,29.63818657,21.02280702,14.71084337,11.64500942,9.083820663,6.594808126,48.35635124,traffic_08,5.626101142,3.030588235,2.311217184,2.030769231,2.411257036,5.992840095,16.67362205,46.43384338,58.02762148,37.68231173,28.31786667,28.06655172,30.02542373,30.64676617,34.39764111,37.22866894,36.76675325,39.97473684,35.56582389,25.22736842,17.65301205,13.9740113,10.9005848,7.913769752,6.563784666,3.535686275,2.696420048,2.369230769,2.813133208,6.991646778,19.45255906,54.17281728,67.69889173,43.96269702,33.03751111,32.74431034,35.02966102,35.75456053,40.1305813,43.4334471,42.89454545,46.63719298,41.4934612,29.43192982,20.59518072,16.30301318,12.71734893,9.232731377,7.501468189,4.040784314,3.081622912,2.707692308,3.215009381,7.990453461,22.23149606,61.91179118,77.37016198,50.24308231,37.75715556,37.42206897,40.03389831,40.86235489,45.86352148,49.63822526,49.02233766,53.29964912,47.42109852,33.63649123,23.5373494,18.63201507,14.53411306,10.551693,['traffic_08'],"['traffic_07', 'traffic_08']","['traffic_07', 'traffic_08', 'traffic_09', 'traffic_15', 'traffic_16', 'traffic_17']"
154,"116 St (C,B)",40.805084,-73.95488,4.268717949,2.726388889,1.796529968,1.565217391,2.279754601,4.535606061,12.44837422,32.54574986,42.68392952,31.69711538,22.76769795,21.68070723,23.2825514,23.24674649,25.64883117,28.54145078,28.5158113,31.12389839,27.23234984,19.21362398,14.69550562,11.19585799,9.118397086,6.131809011,42.68392952,traffic_08,5.122461538,3.271666667,2.155835962,1.87826087,2.735705521,5.442727273,14.93804906,39.05489984,51.22071543,38.03653846,27.32123755,26.01684867,27.93906168,27.89609578,30.7785974,34.24974093,34.21897356,37.34867807,32.67881981,23.05634877,17.63460674,13.43502959,10.9420765,7.358170814,5.976205128,3.816944444,2.515141956,2.191304348,3.191656442,6.349848485,17.4277239,45.56404981,59.75750133,44.37596154,31.87477714,30.35299012,32.59557196,32.54544508,35.90836364,39.95803109,39.92213582,43.57345775,38.12528978,26.89907357,20.57370787,15.67420118,12.76575592,8.584532616,6.829948718,4.362222222,2.87444795,2.504347826,3.647607362,7.256969697,19.91739875,52.07319978,68.29428724,50.71538462,36.42831673,34.68913157,37.25208224,37.19479438,41.03812987,45.66632124,45.62529808,49.79823743,43.57175975,30.74179837,23.51280899,17.91337278,14.58943534,9.810894418,['traffic_08'],"['traffic_07', 'traffic_08', 'traffic_09', 'traffic_17']","['traffic_07', 'traffic_08', 'traffic_09', 'traffic_15', 'traffic_16', 'traffic_17', 'traffic_18']"
307,116 St-Columbia University (1),40.80772,-73.96411,9.205736894,4.183044316,2.822404372,2.214285714,2.49833887,3.975471698,7.909631391,21.15529623,32.73982301,32.49864253,33.61979167,43.41929974,55.7350937,56.19884488,64.36615134,75.66504854,100.403423,121.4590032,93.18488085,64.93277311,54.69172297,36.58420139,26.31810036,15.36551078,121.4590032,traffic_17,11.04688427,5.019653179,3.386885246,2.657142857,2.998006645,4.770566038,9.491557669,25.38635548,39.28778761,38.99837104,40.34375,52.10315969,66.88211244,67.43861386,77.23938161,90.79805825,120.4841076,145.7508039,111.821857,77.91932773,65.63006757,43.90104167,31.58172043,18.43861293,12.88803165,5.856262042,3.95136612,3.1,3.497674419,5.565660377,11.07348395,29.61741472,45.83575221,45.49809955,47.06770833,60.78701964,78.02913118,78.67838284,90.11261188,105.931068,140.5647922,170.0426045,130.4588332,90.90588235,76.56841216,51.21788194,36.8453405,21.51171509,14.72917903,6.692870906,4.515846995,3.542857143,3.997342193,6.360754717,12.65541023,33.84847397,52.38371681,51.99782805,53.79166667,69.47087959,89.17614991,89.91815182,102.9858421,121.0640777,160.6454768,194.3344051,149.0958094,103.892437,87.50675676,58.53472222,42.10896057,24.58481724,['traffic_17'],"['traffic_16', 'traffic_17', 'traffic_18']","['traffic_16', 'traffic_17', 'traffic_18']"
